study_id,study,description,sample_file,category_label,category,fold_change,original_p_value,adjusted_p_value
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,alkane,CHEBI:18310,11017.760846560846,1.6791812594232497e-46,1.0075087556539498e-45
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,fatty acid,CHEBI:35366,155.71584111031348,1.9489965206985906e-19,8.770484343143659e-19
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,straight-chain saturated fatty acid,CHEBI:39418,1162.0294642857143,2.012584922919417e-17,7.245305722509901e-17
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,fatty acid methyl ester,CHEBI:4986,6197.490476190477,4.546843572916623e-15,1.3640530718749868e-14
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,diterpenoid,CHEBI:23849,84.35546373377085,1.1291316064144361e-13,2.9034812736371217e-13
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,prenols,CHEBI:26244,4957.992380952381,7.251257822791257e-08,1.6315330101280329e-07
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,long-chain fatty acid,CHEBI:15904,195.71022556390977,5.722920398318532e-07,1.1445840796637064e-06
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,icosanoid,CHEBI:23899,46.1065627490922,4.247036197664409e-05,7.644665155795937e-05
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,diol,CHEBI:23824,41.4086223353484,5.8325039609749205e-05,9.544097390686234e-05
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,macrolide,CHEBI:25106,1770.7115646258505,0.0005645980718427343,0.0008468971077641015
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,alkanethiol,CHEBI:47908,1126.8164502164502,0.0008870837706418217,0.0012282698362732916
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,hexose,CHEBI:18133,359.27481021394067,0.0027796068910450433,0.003573780288486484
MTBLS8677,"The effects of different rootstocks on aroma components, activities and genes expression of aroma-related enzymes in oriental melon fruit","<p>Grafting is widely applied in the cultivation of melon. In this study, 'Qinmi No.1' [<em>Cucumis melo </em>L.<em> </em>(QG)] and 'Ribenxuesong' [<em>Cucurbita maxima</em> Duch. (RG)] were used as rootstocks for 'QingxinYangjiaocui' (<em>Cucumis melo</em> L.). The results showed that grafting with muskmelon rootstocks had no significant effect on fruit aroma, but grafting with pumpkin rootstocks significantly reduced the odor intensity and odor preference scores of melon fruits. Compared with the fruits from self-grafted plants (SG), four new aromatic volatiles with a sweet smell were detected, the alcohol dehydrogenase (ADH) activity was significantly decreased at 30 DAP, but unaffected at 42 DAP in QG fruits. There was no difference for alcohol acetyltransferase (AAT) activity between QG and SG fruits. The expression level of CmADH2 was significantly higher at 30 DAP and 42 DAP, but CmAAT2 was significantly lower at 42 DAP in QG fruits compared with SG fruits. In RG fruits, the main aroma compounds including butanoic acid ethyl ester, 2-methyl-2-butenal and 2-methylheptan-1-al were absent, while the volatile compounds with unpleasant odor characteristics including trans, cis-2,6-nonadien-1-ol, (E,E)-2,4-heptadienal, octanoic acid and styrene were detected. Compared with SG fruits, 1-nonanol and 1-heptanol with green odor characteristics were significantly increased, but eucalyptol and farnesene with fruity aroma characteristics were significantly decreased in RG fruits. The ADH activity of RG fruits was significantly lower than that of SG fruits at 30 DAP and the AAT activity was significantly lower than that of SG fruits at 42 DAP. In addition, the expression levels of CmADH and CmAAT homologs in RG fruits were significantly lower than those in SG or QG fruits. These results show that grafting with pumpkin rootstocks affected the main aroma components, reduced ADH and AAT activities, and down-regulated the expression levels of CmADHs and CmAATs in the melon fruits. This study reveals the mechanism of different rootstocks on melon fruit aroma quality, and lays a theoretical foundation for the selection of rootstocks in melon production. Future studies using overexpression or CRISPR/CAS system to obtain stable transgenic lines of genes encoding key aromatic volatiles, would be promising to effectively improve the flavor quality of melon.</p>",m_MTBLS8677_GC-MS_positive__metabolite_profiling_v2_maf,short-chain fatty acid,CHEBI:26666,298.6742398164085,0.0033426505234754058,0.004011180628170487
